identifier,resource_type,md_standard,ogc_web_services,md_date,language,crs_epsg_codes,title,keywords,abstract,md_contact_name,md_contact_email,landing_page,data_creators,data_publishers,data_pointcontact,bounding_box,license,access_rights,wcs_getcapabilities_url,wfs_getcapabilities_url,csw_metadata_name,csw_metadata_name_clean,feature_id,clean_feature_ids,layer,bbox_28992,intersects_outline_1,intersects_outline_2
7b9ffe10-7072-49fc-95e5-53ca8772a4c1,dataset,ISO 19115,WFS; WMS,2024-05-02,dut,28992,Water voor aquatische natuur,grondwater; beregening; landbouw; watervoorziening,"De kaart toont de natuurwaarde van natte en vochtige ecosystemen in Nederland. De kaart is gebaseerd op waargenomen plantensoorten (per km2) uit de database van Stichting Floron (Florbase-2N), gecombineerd met een natuurwaarde berekening met het model DEMNAT (Deltares) op basis van de mate van ontwikkeling. Gebieden met een hoge natuurwaarde zijn afhankelijk van de beschikbaarheid van water van een goede kwaliteit om de ontwikkeling zeldzame soorten mogelijk te maken. Deze kaart is daarmee een indicatie van gebieden waar water van goede kwaliteit beschikbaar is voor aquatische en terrestrische natuur.

                    In Nederland zijn grofweg vijf typen natuur te onderscheiden:
                    1.	Hoge zandgronden met bossen en droge heide
                    2.	Natte natuur met hoge waterpeilen zoals het IJsselmeer, de weerribben en oppervlaktewater- gevoede veenplassen.
                    3.	Kwelafhankelijke natuur die veelal in beekdalen te vinden is.
                    4.	Overstromende natuur, zoals de uiterwaarden in het rivierengebied.
                    5.	Duinen en stranden

                    Aquatische natuur bevindt zich in type 2 en 3.

                    Kwelafhankelijke natuur is gebonden aan hoge grondwaterstanden en grondwater met een specifieke chemische samenstelling (basen rijk en niet verontreinigd). De kwelafhankelijke natuurgebieden zijn voornamelijk te vinden in beekdalen, maar ook in andere gebieden waar sprake is van een kwelsituatie, zoals langs de Hondsrug, de Utrechtse Heuvelrug en de Veluwe waar de natuur wordt  beïnvloed door het grondwater.
                    Andere systemen die sterk afhankelijk zijn van de grondwatersituatie zijn hoogvenen en vennen. Ook in de duinengebieden is de natuur vaak afhankelijk van specifieke beïnvloeding door grondwater. In veel kwelafhankelijke natuur is sprake van verdroging en verzuring door te lage grondwaterstanden in omliggend gebied (door drainage) of door grondwateronttrekkingen (Aggenbach, 2005, Witte et al. 2007).

                    Ook kan in aquatische ecosystemen sprake zijn van verdroging wanneer te veel water wegzijgt, naar omringend gedraineerd gebied met lagere waterpeilen. Om dit te compenseren wordt gebiedsvreemd water ingelaten, dat vaak niet de gewenste kwaliteit heeft. Zowel in aquatische als terrestrische ecosystemen is vaak sprake van vermesting door te voedselrijk grondwater of oppervlaktewater. Al deze knelpunten leiden tot afname van de biodiversiteit (Aggenbach, 2005, Witte et al. 2007).

                    Meerdere ecosysteemdiensten maken gebruik van dezelfde watervoorraad. Voor aquatische natuur (rivieren, beken, sloten en kreken) is het van belang dat voldoende water van goede kwaliteit aanwezig is. Beschikbare grondwatervoorraden spelen hierin een cruciale rol, niet alleen voor de levering van voldoende water, maar ook van de juiste kwaliteit. De capaciteit van deze voorraden neemt af door gebruik voor andere ecosysteemdiensten, zoals onttrekkingen voor irrigatie en drinkwater (figuur 1). Ook andere ontwikkelingen die ingrijpen op de grondwaterstanden en stijghoogten, zoals (toename van) drainage in landbouwgebieden, kunnen van grote beperkende invloed zijn op kwelafhankelijke natuur.",Atlas Natuurlijk Kapitaal,atlasnatuurlijkkapitaal@rivm.nl,,,,Atlas Natuurlijk Kapitaal; Marijn Kuijper - Bodem- en Grondwatersystemen (Deltares),"('3.37087', '50.7539', '7.21097', '53.4658')","Naamsvermelding verplicht, organisatienaam (http://creativecommons.org/licenses/by/4.0/deed.nl)",otherRestrictions,,https://data.rivm.nl/geo/ank/wfs?request=GetCapabilities,ank:d2_aquatische_natuur,d2_aquatische_natuur,ank:d2_aquatische_natuur,d2_aquatische_natuur,ank:d2_aquatische_natuur,"(12714.671780765639, 308707.4330927675, 283699.2577987334, 610720.4772311931)",True,True
72074b0f-4afc-438e-92bc-c7f3c6f05151,dataset,ISO 19115,WFS; WMS,2023-09-02,dut,4326,INSPIRE Gecontroleerde klimatologische daggegevens KNMI Nederland,,"Het KNMI beheert 33 automatische weerstations op het land. Op deze weerstations worden meteorologische parameters gemeten zoals temperatuur, neerslag, wind, luchtdruk en globale straling. Alle in real-time ontvangen uurlijkse waarnemingen en metingen worden dagelijks op juistheid en volledigheid gecontroleerd. De gevalideerde gegevens worden gearchiveerd in het Klimatologisch Informatie Systeem (KIS) van het KNMI. Uit de uurgegevens worden daggegevens samengesteld en eens per etmaal wordt de referentie gewasverdamping berekend volgens de methode Makkink. Na bewerking en archivering van de data in KIS kan deze niet meer worden gewijzigd. Dit waarborgt gegevensintegriteit.",Koninklijk Nederlands Meteorologisch Instituut (KNMI),opendata@knmi.nl,,,,KNMI Datacentrum (Koninklijk Nederlands Meteorologisch Instituut (KNMI)); KNMI Datacentrum (Koninklijk Nederlands Meteorologisch Instituut (KNMI)),"('3.20', '50.60', '7.40', '53.70')",no limitations to public access (http://inspire.ec.europa.eu/metadata-codelist/LimitationsOnPublicAccess/noLimitations),otherRestrictions,,https://haleconnect.com/ows/services/org.874.cb9ca55e-f4e7-4bd8-a02e-75d528e22118_wfs/org.874.f8e8e27f-9a8a-4704-b3d6-f42dc97157d2?SERVICE=WFS&Request=GetCapabilities,omso:PointTimeSeriesObservation,PointTimeSeriesObservation,omso:PointTimeSeriesObservation,PointTimeSeriesObservation,omso:PointTimeSeriesObservation,"(148.37290014707833, 291939.7501987448, 297506.74835435086, 637111.0244158027)",True,True
f647c009-6f7b-45f0-b98c-aaa94b1944a1,dataset,ISO 19115,WMS; WFS,2024-02-06,dut,28992,Gemiddelde afstand tot sportaccommodaties,gezondheid,"Op de kaart zie je hoe ver mensen moeten reizen naar sportaccommodaties. Sportaccommodaties zijn plekken waar je kunt sporten. De afstand is een gemiddelde en aangegeven in kilometers. In de berekening zitten negen verschillende soorten sportaccommodaties, namelijk: fitnessruimtes, voetbalvelden, tennisbanen, sporthallen, zwembaden, korfbalzalen, hockeyvelden en golfbanen.",,atlasleefomgeving@rivm.nl,,,,,"('3.37087', '50.7539', '7.21097', '53.4658')",Geen beperkingen (http://creativecommons.org/publicdomain/mark/1.0/deed.nl),otherRestrictions,,https://data.rivm.nl/geo/alo/wfs?request=GetCapabilities,alo:rivm_20230301_afstand_sportacc_gemeente_2020,rivm_20230301_afstand_sportacc_gemeente_2020,alo:rivm_20230301_afstand_sportacc_gemeente_2020,rivm_20230301_afstand_sportacc_gemeente_2020,alo:rivm_20230301_afstand_sportacc_gemeente_2020,"(12714.671780765639, 308707.4330927675, 283699.2577987334, 610720.4772311931)",True,True
ea121a7a-2d6d-4f89-ab7d-9faa7f767b6f,dataset,ISO 19115,WMS; WFS,2023-11-22,dut,28992,Maximale waterdiepte onbeschermd,Risicokaart,Deze kaartlaag geeft een indicatie van de waterdiepte bij overstromingen voor onbeschermde gebieden bij een hoogwaterstand met een overschrijdingskans van ca. 1/1000 per jaar.,Provincie Zeeland,geo@zeeland.nl,,,,,"('3.264', '50.728', '7.224', '53.523')",Geen beperkingen (http://creativecommons.org/publicdomain/mark/1.0/deed.nl),otherRestrictions,,https://opengeodata.zeeland.nl/geoserver/water/wfs?request=GetCapabilities,geonam_rsckrtmxmwtdonbvlk,geonam_rsckrtmxmwtdonbvlk,water:geonam_rsckrtmxmwtdonbvlk,geonam_rsckrtmxmwtdonbvlk,water:geonam_rsckrtmxmwtdonbvlk,"(5091.122769894835, 305849.64708389016, 284690.8770620246, 617289.1683575981)",True,True
2cc2c30c-91b8-412a-a060-e84d25272581,dataset,ISO 19115,WMS; WFS,2022-12-14,dut,28992,Zones en agglomeraties (Richtlijn Luchtkwaliteit) 2013,,"Conform de Europese richtlijn 2008/50/EG is Nederland verdeeld in diverse zones en agglomeraties. Dit zijn gebieden waarbinnen de luchtkwaliteit grofweg van dezelfde kwaliteit is. Zo is Nederland verdeeld in drie zones en zes agglomeraties (Mooibroek et al., 2014). Voor elke zone en agglomeratie, waar metingen de enige bron van informatie zijn, moet de minimale meetinspanning vastgesteld worden. Deze meetinspanning is afhankelijk van de heersende concentraties en het inwoneraantal van de zone/agglomeratie.",,emissieregistratie@rivm.nl,,,,Emissieregistratie,"('3.37', '50.75', '7.21', '53.47')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,,https://data.rivm.nl/geo/inspire/wfs?request=GetCapabilities,airq_zone_agglom_2013,airq_zone_agglom_2013,inspire:airq_zone_agglom_2013,airq_zone_agglom_2013,inspire:airq_zone_agglom_2013,"(12641.342046650214, 308271.9446049008, 283641.6146431133, 611189.4251694259)",True,True
224d93f6-0e4e-41fe-8424-1ab11a6c55ed,service,ISO 19115,WFS,2025-02-06,dut,,Monitoring stations (Nitraatrichtlijn) diepe filters (WFS),Monitoring stations (Nitraatrichtlijn),"Het Landelijk Meetnet Grondwaterkwaliteit (LMG) is opgebouwd tussen 1979 en 1984 en bestaat uit ongeveer 350 meetlocaties die zijn verspreid over heel Nederland. Er wordt bemonsterd in permanente putten die speciaal voor monitoringsdoeleinden zijn aangelegd. Deze waarnemingsputten zijn net buiten de velden aangelegd om eenvoudig te kunnen bemonsteren en de werkzaamheden in het veld niet te hinderen. De locaties zijn geselecteerd op basis van grondsoort, het landgebruik en de hydrologische toestand. Op elke locatie worden grondwatermonsters genomen op diepten van 5-15 m (ondiepe filters) en 15-30 m onder het maaiveld (diepe filters). Op zandgrond worden uit ondiepe waarnemingsputten elk jaar monsters genomen, terwijl er op de andere grondsoorten (klei en veen) elke twee jaar monsters worden genomen uit ondiepe putten. Uit diepe putten wordt elke vier jaar een monster genomen, evenals uit ondiepe filters op meetpunten met mariene invloeden. De putten die niet elk jaar worden bemonsterd, worden in geïnterpoleerd voor de afwezige jaren.",,info@rivm.nl,,,,RIVM; RIVM,"('3.37', '50.75', '7.21', '53.47')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,,https://data.rivm.nl/geo/wfs?request=GetCapabilities,inspire:lmg_f2_2015,lmg_f2_2015,inspire:lmg_f2_2015,lmg_f2_2015,inspire:lmg_f2_2015,"(12641.342046650214, 308271.9446049008, 283641.6146431133, 611189.4251694259)",True,True
5bc4e496-4b75-4f6e-ae69-083911db5c8d,service,ISO 19115,WFS,2025-07-08,dut,4258,Gebieden met Natuurrisico's - Overstromingen - Risicogebied - Richtlijn Overstromingsrisico's (ROR) (INSPIRE geharmoniseerd) WFS,Richtlijn Overstromingsrisico; Natuurrisico; Overstromingsrisico; Overstromingsgevaar; Risicogebied; Gebeurtenis; Flooding; RiskArea; Event,"De Webfeature service Gebieden met Natuurrisico's - Overstromingen - Risicogebied bevat geharmoniseerde Risicogebieden. Discrete ruimtelijke objecten die natuurlijke verschijnselen vertegenwoordigen die relevant zijn voor de studie van natuurrampen die zich hebben voorgedaan of momenteel voordoen en die zijn waargenomen in Nederland uit het rapport 'Overstromingsrisico's in Nederland, 2018 in het kader van de Europese Richtlijn Overstromingsrisico’s (ROR) 2e cyclus: 2016 - 2021'.",,beheerpdok@kadaster.nl,,,,,"('-0.86947439', '50.25026862', '9.88645614', '56.09456019')",Geen beperkingen (https://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,,https://service.pdok.nl/rws/overstromingen-risicogebied/wfs/v1_0?request=GetCapabilities&service=WFS,overstromingen-risicogebied:risk_zone,risk_zone,overstromingen-risicogebied:risk_zone,risk_zone,overstromingen-risicogebied:risk_zone,"(-290962.2906602595, 260899.5169373964, 475824.42967275274, 918872.7364238913)",True,True
a3cac831-5457-45fb-932c-dbe4574ee7d2,service,ISO 19115,WFS,2025-03-14,dut,,CBS Postcode6 statistieken 2017 WFS,CBS; Postcode; Statistiek; Bevolkingsdichtheid; Inwoners; Leeftijd; Herkomst; Woningen; WOZ; Voorziening; Inkomen; Statistische eenheden; Spreiding van de bevolking — demografie,"Het bestand CBSpostcode6 bevat statistische gegevens per volledige postcode.
In juni 2023 zijn gegevens over de jaren 2019, 2020 en 2021 aangevuld, het jaar 2022 is toegevoegd. Deze jaren bevatten nu  gegevens over demografie, wonen, energie, inkomen, sociale zekerheid, nabijheid van voorzieningen en dichtheid. Een jaar is aangevuld voor zover de gegevens van het peilmoment beschikbaar waren. De jaren 2020 en 2019 bevatten alle onderwerpen.

De cijfers voor de meeste onderwerpen zijn standgegevens per 1 januari. 
Over energiegebruik, huishoudinkomen en aantal geboorten hebben de cijfers betrekking op het gehele jaar.
Van de recentere jaren 2022 en 2021 zullen niet direct alle gegevens beschikbaar zijn, deze worden jaarlijks aangevuld. 

Hoewel alle postcodevlakken aanwezig zijn bevatten alleen die postcodevlakken gegevens over personen waarin over minimaal vijf inwoners gepubliceerd wordt en/of gegevens over woningen waarvan over minimaal vijf woningen gepubliceerd wordt. De begrenzing van de postcodevlakken is afkomstig van de ESRI postcode kaart.
Deze publicatie is van juni 2023. 

Lees voor meer informatie over de onderwerpen in de postcodepublicatie: 
https://www.cbs.nl/nl-nl/longread/diversen/2023/statistische-gegevens-per-vierkant-en-postcode-2022-2021-2020-2019

Lees voor informatie over het verkrijgen van het bestand:
https://www.cbs.nl/nl-nl/dossier/nederland-regionaal/geografische-data/gegevens-per-postcode",,beheerpdok@kadaster.nl,,,,,"('1.086', '50.5622', '8.4677', '55.8094')","Naamsvermelding verplicht, organisatienaam (https://creativecommons.org/licenses/by/4.0/deed.nl)",otherRestrictions,,https://service.pdok.nl/cbs/postcode6/2017/wfs/v1_0?request=GetCapabilities&service=WFS,postcode6:postcode6,postcode6,postcode6:postcode6,postcode6,postcode6:postcode6,"(-149679.44639955222, 290362.8354438023, 373251.7408847706, 878032.1684988415)",True,True
cd53d540-f499-4850-8053-e1172c97372e,dataset,ISO 19115,WMS; WFS,2024-05-01,dut,28992,Droogmakerijen,droogmakerijen; polders; waterstaat; landschap,"Een droogmakerij is een drooggemalen voormalige plas of meer. De polders in de droogmakerijen hebben een rechtlijnige verkaveling en liggen meestal enkele meters lager dan het omringende gebied. 
De dataset 'Droogmakerijen' bevat een landelijke kartering van droogmakerijen zoals die als type zijn gedefinieerd in de NAi Polderatlas. Deze droogmakerijen zijn verdeeld naar ontstaansperiode en kennen datavelden voor huidig polderpeil en jaar van droogmaking. 
Bij deze dataset hoort de dataset Molens en Gemalen, die de bij de betreffende droogmakerij de maalinrichting(en) voor de droogmaking toont.",Rijksdienst voor het Cultureel Erfgoed,info@cultureelerfgoed.nl,,InfoDesk,,InfoDesk (Rijksdienst voor het Cultureel Erfgoed),"('3.1089', '50.7165', '7.4482', '53.5016')",Geen beperkingen (https://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,,https://services.rce.geovoorziening.nl/landschapsatlas/wfs?request=GetCapabilities,droogmakerijen,droogmakerijen,landschapsatlas:droogmakerijen,droogmakerijen,landschapsatlas:droogmakerijen,"(-5897.203486376529, 304991.7877555863, 300554.2451594441, 615223.0807228407)",True,True
743a9d19-b478-4f34-b596-f8bbe1dd8ee7,service,ISO 19115,WFS,2025-06-24,dut,4258,Vervoersnetwerken (INSPIRE geharmoniseerd) WFS,Transport Networks,"INSPIRE transportnetwerken, geharmoniseerd, gevuld met relevante objecten uit TOP10NL (onderdeel van de Basisregistreatie Topografie BRT), geproduceerd en beheerd door het Kadaster.",,beheerpdok@kadaster.nl,,,,,"('2.4595', '50.5549', '8.0096', '53.7671')",Geen beperkingen (http://creativecommons.org/publicdomain/mark/1.0/deed.nl),otherRestrictions,,https://service.pdok.nl/kadaster/tn/wfs/v1_0?request=GetCapabilities&service=WFS,tn:portarea,portarea,tn:portarea,portarea,tn:portarea,"(-52462.09392089181, 288288.87488098536, 340834.89984977106, 646317.6256053397)",True,True
f822f69e-433a-4bfd-8222-b87e7edc8cec,dataset,ISO 19115,WFS; WMS,2024-04-09,dut,,Geluidcontouren provinciale wegen (2019) 43 t/m 68 dB Lden,GELUID; GELUIDHINDER; GELUIDSZONES,"Geluidcontouren provinciale wegen als resultaat van de Tussentijdse Doorrekening Omgevingslawaai (peiljaar 2019). De indeling is in klassen van 5 dB Lden, beginnend met 43 dB Lden. WHO drempelwaarde is 53 dB Lden.",Provincie Utrecht,GIS@provincie-utrecht.nl,,,,,"('4.813', '51.896', '5.639', '52.249')",Open data (publiek)|https://creativecommons.org/publicdomain/mark/1.0/deed.nl,otherRestrictions,,https://services.geodata-utrecht.nl/geoserver/m01_4_overlast_hinder/wfs,Geluidcontouren_provinciale_wegen_2019_43_tm_68_dB_Lden,Geluidcontouren_provinciale_wegen_2019_43_tm_68_dB_Lden,m01_4_overlast_hinder:Geluidcontouren_provinciale_wegen_2019_43_tm_68_dB_Lden,Geluidcontouren_provinciale_wegen_2019_43_tm_68_dB_Lden,m01_4_overlast_hinder:Geluidcontouren_provinciale_wegen_2019_43_tm_68_dB_Lden,"(115477.20223786557, 434195.0460585732, 172331.51024225567, 473594.5632198282)",True,True
f8d840bc-18df-4449-b797-b9adcb81d3ec,dataset,ISO 19115,WMS; WFS,2022-12-14,dut,28992,Emissies naar lucht en water in 2015 vanuit de industrie,,"Deze dataset bevat de emissies en afvalstromen vanuit de belangrijkste industriële faciliteiten in Nederland zoals deze met het elektronisch Milieujaarverslag worden verzameld in het kader van de Europese E-PRTR verplichting door RIVM aan de Europese Unie worden gerapporteerd. Het bevoegd gezag (provincie, gemeente, waterschap, omgevingsdienst etc.) van het bedrijf heeft vooraf de emissies en afvalstromen  gevalideerd.
Deze dataset betreft de hoeveelheid gevaarlijk en niet gevaarlijk afval, hierbij gaat het om jaarvrachten.",,emissieregistratie@rivm.nl,,,,Emissieregistratie,"('3.37', '50.75', '7.21', '53.47')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,,https://data.rivm.nl/geo/inspire/wfs?request=GetCapabilities,inspire:facility_pollutant_release_2017,facility_pollutant_release_2017,inspire:facility_pollutant_release_2017,facility_pollutant_release_2017,inspire:facility_pollutant_release_2017,"(12641.342046650214, 308271.9446049008, 283641.6146431133, 611189.4251694259)",True,True
fc786dda-2194-4df3-a236-0f4a9620c7f1,dataset,ISO 19115,WFS; WMS,2023-10-31,dut,,Homogene gebieden gebaseerd op bodemtype en grondwaterstanden,BODEM; BODEMTYPEN; GRONDWATER,"De provincie Utrecht is ingedeeld in 22 homogene gebieden. De indeling heeft plaatsgevonden op basis van het bodemtype en de grondwaterstanden (in grondwatertrappen). Aan elk homogeen gebied is een factsheet gekoppeld. Het uitgangspunt voor deze factsheets wordt gevormd door de mogelijkheden, kansen en belemmeringen die het natuurlijk bodem- en watersysteem biedt. Doel van de factsheets is het faciliteren van de ambitie dat het bodem- en watersysteem een mede-afwegende factor is bij de volgende keuzes: - het toekennen van een gebruiksfunctie aan een gebied; - het bepalen van de nadere inrichting van een gebied.   Voor de gemeente Vijfheerenlanden, die sinds 1 januari 2019 deel uitmaakt van de provincie Utrecht, is nog geen data beschikbaar.",Provincie Utrecht,GIS@provincie-utrecht.nl,,,,GIS (Provincie Utrecht),"('4.79', '51.933', '5.63', '52.305')",Open data (publiek)|https://creativecommons.org/publicdomain/mark/1.0/deed.nl,otherRestrictions,,https://services.geodata-utrecht.nl/geoserver/m01_2_bodem/wfs,Homogene_gebieden_gebaseerd_op_bodemtype_en_grondwaterstanden,Homogene_gebieden_gebaseerd_op_bodemtype_en_grondwaterstanden,m01_2_bodem:Homogene_gebieden_gebaseerd_op_bodemtype_en_grondwaterstanden,Homogene_gebieden_gebaseerd_op_bodemtype_en_grondwaterstanden,m01_2_bodem:Homogene_gebieden_gebaseerd_op_bodemtype_en_grondwaterstanden,"(113927.9372988957, 438309.40335207316, 171698.26928615308, 479837.81566113443)",True,True
a6ba0c8e-7ba8-49b3-9c8c-5c5046b97961,dataset,ISO 19115,WMS; WFS,2022-11-17,dut,28992,Aanwezigheid van potentiële probleemstoffen bij winningen voor drinkwater,drinkwater; verontreiniging,"Deze kaart geeft aan bij welke winningen er potentiële probleemstoffen zijn aangetroffen. De kaart is gebaseerd op informatie uit de gebiedsdossiers voor drinkwaterwinningen. 
In een gebiedsdossier van een winning worden door de betrokken partijen (gemeente, provincie, drinkwaterbedrijf en waterbeheerder) huidige en toekomstige risico’s voor de waterkwaliteit geïnventariseerd. Deze risico’s kunnen zowel inhoudelijk als beleidsmatig van aard zijn. In de gebiedsdossiers worden ook mogelijke maatregelen geïdentificeerd waarover de partijen in een volgende fase afspraken maken. Ook geven de regiehouders vorm aan het proces van afspraken maken en bewaken zij de voortgang van de uitvoering van maatregelen zoals die zijn afgesproken.",RIVM,atlasnatuurlijkkapitaal@rivm.nl,,,,,"('3.2000114597667584', '50.67190131033707', '7.3791688431906985', '53.549711509085576')",Geen beperkingen,otherRestrictions,,https://data.rivm.nl/geo/ank/wfs?,rivm_r72_pc_aanwezigheidpotentieeldrinkwater,rivm_r72_pc_aanwezigheidpotentieeldrinkwater,ank:rivm_r72_pc_aanwezigheidpotentieeldrinkwater,rivm_r72_pc_aanwezigheidpotentieeldrinkwater,ank:rivm_r72_pc_aanwezigheidpotentieeldrinkwater,"(387.82614003666095, 299896.54337581736, 295814.77242904407, 620388.4769264539)",True,True
b5084981-3405-4682-8bae-f5bf2235e367,service,ISO 19115,WFS,2025-07-15,dut,,BRT Terugmeldingen WFS,Basisregistratie Topografie; BRT; terugmeldingen; TOP10NL; TOP25; TOP50; TOP100; TOP250; in onderzoek register; verbeter de kaart,"De BRT terugmeldingenservice bevat alle recente meldingen op BRT objecten waar twijfel over de juistheid bestaat. Zowel terugmeldingen op de TOP10 als meldingen die gemaakt zijn op de gegeneraliseerde kaartproducten (TOP25, TOP50, TOP100, TOP250) worden hierin geregistreerd. Daarnaast kan je de inhoud en status van de meldingen inzien. Ook een vermoedelijke fout geconstateerd? Doe een melding op https://www.verbeterdekaart.nl",,beheerpdok@kadaster.nl,,,,,"('1.3335', '50.3996', '8.8478', '53.901')","Naamsvermelding verplicht, organisatienaam (http://creativecommons.org/licenses/by/4.0/deed.nl)",otherRestrictions,,https://service.pdok.nl/brt/terugmeldingen/wfs/v1_0?request=getcapabilities&service=wfs,terugmeldingen:brtterugmeldingen,brtterugmeldingen,terugmeldingen:brtterugmeldingen,brtterugmeldingen,terugmeldingen:brtterugmeldingen,"(-133159.37726196257, 273488.1145901239, 401021.88799948024, 664817.4767829631)",True,True
e9047156-9e84-4286-9fcb-e20e81745b11,service,ISO 19115,WFS,2025-07-15,dut,,3D Basisvoorziening terugmeldingen WFS,Basisregistratie Grootschalige Topografie; 3D; terugmeldingen; verbeteringen; in onderzoek register; verbeter de kaart; topografie; beheer openbare ruimte,"De 3D terugmeldingenservice bevat alle recente meldingen op 3D objecten waar twijfel over de juistheid bestaat.De service toont de locatie, inhoud en status van de meldingen. Ook een vermoedelijke fout in de 3D geconstateerd? Doe een melding op https://www.verbeterdekaart.nl",,beheerpdok@kadaster.nl,,,,,"('-4.3646', '48.9419', '13.7944', '55.2599')","Naamsvermelding verplicht, organisatienaam (http://creativecommons.org/licenses/by/4.0/deed.nl)",otherRestrictions,,https://service.pdok.nl/kadaster/basisvoorziening-3d/terugmeldingen/wfs/v1_0?request=getcapabilities&service=wfs,basisvoorziening-3d:kad3dbasisvoorzieningterugmeldingen,kad3dbasisvoorzieningterugmeldingen,basisvoorziening-3d:kad3dbasisvoorzieningterugmeldingen,kad3dbasisvoorzieningterugmeldingen,basisvoorziening-3d:kad3dbasisvoorzieningterugmeldingen,"(-558517.0698655308, 140439.1411043416, 770439.6237178206, 851183.2448660776)",True,True
6e515da6-a052-458b-9f31-a9f3dcc3967d,service,ISO 19115,WFS,2025-07-15,dut,,BGT Terugmeldingen WFS,Basisregistratie Grootschalige Topografie; BGT; terugmeldingen; verbeteringen; in onderzoek register; verbeter de kaart; topografie; beheer openbare ruimte,"De BGT terugmeldingenservice bevat alle recente meldingen op BGT objecten waar twijfel over de juistheid bestaat.De service toont de locatie, inhoud en status van de meldingen. Ook een vermoedelijke fout in de BGT geconstateerd? Doe een melding op https://www.verbeterdekaart.nl",,beheerpdok@kadaster.nl,,,,,"('0.2093', '50.1476', '9.8148', '54.1392')","Naamsvermelding verplicht, organisatienaam (http://creativecommons.org/licenses/by/4.0/deed.nl)",otherRestrictions,,https://service.pdok.nl/lv/bgt/terugmeldingen/wfs/v1_0?request=getcapabilities&service=wfs,bgt:bgtterugmeldingen,bgtterugmeldingen,bgt:bgtterugmeldingen,bgtterugmeldingen,bgt:bgtterugmeldingen,"(-214969.2871996353, 249180.62582723683, 471407.0789912693, 696042.9780892413)",True,True
43a1bbb9-345a-4959-8095-227ce295401a,service,ISO 19115,WFS,2025-07-15,dut,,BAG Terugmeldingen WFS,Basisregistratie Adressen en Gebouwen; BAG; terugmeldingen; gebouw; adres; pand; in onderzoek register; verbeter de kaart; bagviewer,"De BAG terugmeldingenservice bevat recente meldingen op informatie uit de Basisregistratie Adressen en Gebouwen (BAG) waarover twijfel bestaat. De service toont de locatie, inhoud en status van de meldingen. Ook een vermoedelijke fout geconstateerd? Doe een melding op https://bagviewer.kadaster.nl/",,beheerpdok@kadaster.nl,,,,,"('1.3335', '50.3996', '8.8478', '53.901')",Geen beperkingen (https://creativecommons.org/publicdomain/mark/1.0/deed.nl),otherRestrictions,,https://service.pdok.nl/lv/bag/terugmeldingen/wfs/v1_0?request=getcapabilities&service=wfs,bag:bagterugmeldingen,bagterugmeldingen,bag:bagterugmeldingen,bagterugmeldingen,bag:bagterugmeldingen,"(-133159.37726196257, 273488.1145901239, 401021.88799948024, 664817.4767829631)",True,True
cff5ab1a-cb76-4a98-b0d1-ef72500d81d0,dataset,ISO 19115,WMS; WFS,2022-11-14,dut,28992,Geurhinder wegverkeer,hinder; geur; GGD; verkeer,Op de kaart ziet u welk percentage van de bevolking in een gemeente ernstig gehinderd is door geur van wegverkeer. De resultaten zijn gebaseerd op de GGD Volksgezondheid monitors uit de periode 2007-2010,RIVM,atlasleefomgeving@rivm.nl,,,,,"('3.1954102881017565', '50.67190131033707', '7.383358171635846', '53.63951025614753')",Geen beperkingen,otherRestrictions,,https://data.rivm.nl/geo/alo/wfs?,rivm_rc_geurverkeer,rivm_rc_geurverkeer,alo:rivm_rc_geurverkeer,rivm_rc_geurverkeer,alo:rivm_rc_geurverkeer,"(62.6354098431475, 299904.60230959, 296110.8711899901, 630389.498824087)",True,True
35ebe5b7-510a-462d-8dbb-0bc45f07dc23,service,ISO 19115,WFS,2025-03-12,dut,,CBS Vierkantstatistieken 500m 2002 WFS,Demografie; Statische_eenheden; Vierkant; Grid; Statistiek; Bevolking; Inwoners; Woning; Leeftijd; Herkomst; Woz; Inkomen; Energie; Stedelijkheid; Bevolkingdichtheid; Concentratie; Spreiding_van_de_bevolking,Het bestand CBS vierkanten 500m bevat statistische gegevens per 500 meter bij 500 meter vierkant. In april 2022 zijn gegevens over 2021 toegevoegd en zijn gegevens over de jaren 2020 en 2019 aangevuld. Lees voor meer informatie: https://www.cbs.nl/nl-nl/longread/diversen/2022/statistische-gegevens-per-vierkant-2021-2020-2019,,beheerpdok@kadaster.nl,,,,,"('1.986', '50.6749', '7.8197', '55.7059')","Naamsvermelding verplicht, organisatienaam (https://creativecommons.org/licenses/by/4.0/deed.nl)",otherRestrictions,,https://service.pdok.nl/cbs/vierkantstatistieken500m/2002/wfs/v1_0?request=GetCapabilities&service=WFS,vierkantstatistieken500m:Vierkant500M2002,Vierkant500M2002,vierkantstatistieken500m:Vierkant500M2002,Vierkant500M2002,vierkantstatistieken500m:Vierkant500M2002,"(-85380.64824925581, 301170.18497115746, 326938.2836180298, 863435.8925880329)",True,True
