identifier,resource_type,md_standard,ogc_web_services,md_date,language,crs_epsg_codes,title,keywords,abstract,md_contact_name,md_contact_email,landing_page,data_creators,data_publishers,data_pointcontact,bounding_box,license,access_rights,wcs_getcapabilities_url,wfs_getcapabilities_url,csw_metadata_name,csw_metadata_name_clean,coverage_id,clean_coverage_id,layer,crs_epsg,spatial_resolution,bbox_28992,intersects_outline_1
9bb2a740-3a34-441d-83e5-e9322df26587,dataset,ISO 19115,WMS; WCS,2025-04-11,dut,28992; 5709,Waterplantenbedekking IJsselmeergebied - Glanzig Fonteinkruid - 2021,,"Waterplantenbedekking IJsselmeergebied. De waterplantenbedekking in het IJsselmeergebied wordt driejaarlijks gemonitord. Dat wil zeggen dat in een cyclus van drie jaar in elk deel van het gebied de waterplantenbedekking wordt geïnventariseerd: in 2016 in het Markermeer en IJmeer, in 2017 in het IJsselmeer, en in 2018 in de randmeren. Nb: het Veluwemeer is in 2018 niet gebiedsdekkend gekarteerd, maar op een beperkt aantal locaties.Voor elk jaar is er een dataset per gevonden waterplantensoort en een dataset met de totale bedekkingaanwezig. Deze datasets betreffen geinterpoleerde data. Daarnaast is er per jaar een dataset met de (punt)locaties van de veldwaarnemingen.In deze datasetsstaat informatie uit de jaren 2011 tot en met 2018. Globaal wordt de zone van 0-3 meter diepte gekarteerd. Zie de laag ""Puntenkaart veldwaarnemingen"" voor een weergave van de meetpunten. Let op! Waterplanten kunnen ook buiten de gekarteerde zone voorkomen.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('5.033', '52.251', '5.852', '53.082')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/waterplanten_ijsselmeergebied/ows?service=WCS&request=getcapabilities&version=2.0.1,,waterplanten_ijsselmeergebied:glanzig_fonteinkruid_2021,glanzig_fonteinkruid_2021,waterplanten_ijsselmeergebied__glanzig_fonteinkruid_2021,glanzig_fonteinkruid_2021,waterplanten_ijsselmeergebied__glanzig_fonteinkruid_2021,28992,"(10.0, 10.0)","(130812.48172688037, 473720.937074629, 186739.46871990117, 566229.9937878639)",True
9b639372-ba44-48f7-a5c3-9eada9d3937b,dataset,ISO 19115,WMS; WCS,2025-04-11,dut,28992; 5709,Waterplantenbedekking IJsselmeergebied - Zannichellia spp. - 2018,,"Waterplantenbedekking IJsselmeergebied. De waterplantenbedekking in het IJsselmeergebied wordt driejaarlijks gemonitord. Dat wil zeggen dat in een cyclus van drie jaar in elk deel van het gebied de waterplantenbedekking wordt geïnventariseerd: in 2016 in het Markermeer en IJmeer, in 2017 in het IJsselmeer, en in 2018 in de randmeren. Nb: het Veluwemeer is in 2018 niet gebiedsdekkend gekarteerd, maar op een beperkt aantal locaties.Voor elk jaar is er een dataset per gevonden waterplantensoort en een dataset met de totale bedekkingaanwezig. Deze datasets betreffen geinterpoleerde data. Daarnaast is er per jaar een dataset met de (punt)locaties van de veldwaarnemingen.In deze datasetsstaat informatie uit de jaren 2011 tot en met 2018. Globaal wordt de zone van 0-3 meter diepte gekarteerd. Zie de laag ""Puntenkaart veldwaarnemingen"" voor een weergave van de meetpunten. Let op! Waterplanten kunnen ook buiten de gekarteerde zone voorkomen.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('5.033', '52.251', '5.852', '53.082')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/waterplanten_ijsselmeergebied/ows?service=WCS&request=getcapabilities&version=2.0.1,,waterplanten_ijsselmeergebied:zannichellia_spp_2018,zannichellia_spp_2018,waterplanten_ijsselmeergebied__zannichellia_spp_2018,zannichellia_spp_2018,waterplanten_ijsselmeergebied__zannichellia_spp_2018,28992,"(10.0, 10.0)","(130812.48172688037, 473720.937074629, 186739.46871990117, 566229.9937878639)",True
9c1e66f0-f725-4bd5-b1b9-68e1ae3eeb98,dataset,ISO 19115,WMS; WCS,2025-04-11,dut,28992; 5709,Waterplantenbedekking IJsselmeergebied - Waternetje - 2019,,"Waterplantenbedekking IJsselmeergebied. De waterplantenbedekking in het IJsselmeergebied wordt driejaarlijks gemonitord. Dat wil zeggen dat in een cyclus van drie jaar in elk deel van het gebied de waterplantenbedekking wordt geïnventariseerd: in 2016 in het Markermeer en IJmeer, in 2017 in het IJsselmeer, en in 2018 in de randmeren. Nb: het Veluwemeer is in 2018 niet gebiedsdekkend gekarteerd, maar op een beperkt aantal locaties.Voor elk jaar is er een dataset per gevonden waterplantensoort en een dataset met de totale bedekkingaanwezig. Deze datasets betreffen geinterpoleerde data. Daarnaast is er per jaar een dataset met de (punt)locaties van de veldwaarnemingen.In deze datasetsstaat informatie uit de jaren 2011 tot en met 2018. Globaal wordt de zone van 0-3 meter diepte gekarteerd. Zie de laag ""Puntenkaart veldwaarnemingen"" voor een weergave van de meetpunten. Let op! Waterplanten kunnen ook buiten de gekarteerde zone voorkomen.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('5.033', '52.251', '5.852', '53.082')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/waterplanten_ijsselmeergebied/ows?service=WCS&request=getcapabilities&version=2.0.1,,waterplanten_ijsselmeergebied:waternetje_2019,waternetje_2019,waterplanten_ijsselmeergebied__waternetje_2019,waternetje_2019,waterplanten_ijsselmeergebied__waternetje_2019,28992,"(10.0, 10.0)","(130812.48172688037, 473720.937074629, 186739.46871990117, 566229.9937878639)",True
a038cf59-52e7-4e73-86d7-c462093485dc,dataset,ISO 19115,WMS; WCS,2025-04-11,dut,28992; 5709,Waterplantenbedekking IJsselmeergebied - Doorschijnend Sterrenkroos - 2016,,"Waterplantenbedekking IJsselmeergebied. De waterplantenbedekking in het IJsselmeergebied wordt driejaarlijks gemonitord. Dat wil zeggen dat in een cyclus van drie jaar in elk deel van het gebied de waterplantenbedekking wordt geïnventariseerd: in 2016 in het Markermeer en IJmeer, in 2017 in het IJsselmeer, en in 2018 in de randmeren. Nb: het Veluwemeer is in 2018 niet gebiedsdekkend gekarteerd, maar op een beperkt aantal locaties.Voor elk jaar is er een dataset per gevonden waterplantensoort en een dataset met de totale bedekkingaanwezig. Deze datasets betreffen geinterpoleerde data. Daarnaast is er per jaar een dataset met de (punt)locaties van de veldwaarnemingen.In deze datasetsstaat informatie uit de jaren 2011 tot en met 2018. Globaal wordt de zone van 0-3 meter diepte gekarteerd. Zie de laag ""Puntenkaart veldwaarnemingen"" voor een weergave van de meetpunten. Let op! Waterplanten kunnen ook buiten de gekarteerde zone voorkomen.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('5.033', '52.251', '5.852', '53.082')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/waterplanten_ijsselmeergebied/ows?service=WCS&request=getcapabilities&version=2.0.1,,waterplanten_ijsselmeergebied:doorschijnend_sterrenkroos_2016,doorschijnend_sterrenkroos_2016,waterplanten_ijsselmeergebied__doorschijnend_sterrenkroos_2016,doorschijnend_sterrenkroos_2016,waterplanten_ijsselmeergebied__doorschijnend_sterrenkroos_2016,28992,"(10.0, 10.0)","(130812.48172688037, 473720.937074629, 186739.46871990117, 566229.9937878639)",True
a47bc987-0a8b-4bc6-9eae-94b775b8959d,dataset,ISO 19115,WMS; WCS,2025-04-11,dut,28992; 5709,Waterplantenbedekking IJsselmeergebied - Zannichellia spp. - 2023,,"Waterplantenbedekking IJsselmeergebied. De waterplantenbedekking in het IJsselmeergebied wordt driejaarlijks gemonitord. Dat wil zeggen dat in een cyclus van drie jaar in elk deel van het gebied de waterplantenbedekking wordt geïnventariseerd: in 2016 in het Markermeer en IJmeer, in 2017 in het IJsselmeer, en in 2018 in de randmeren. Nb: het Veluwemeer is in 2018 niet gebiedsdekkend gekarteerd, maar op een beperkt aantal locaties.Voor elk jaar is er een dataset per gevonden waterplantensoort en een dataset met de totale bedekkingaanwezig. Deze datasets betreffen geinterpoleerde data. Daarnaast is er per jaar een dataset met de (punt)locaties van de veldwaarnemingen.In deze datasetsstaat informatie uit de jaren 2011 tot en met 2018. Globaal wordt de zone van 0-3 meter diepte gekarteerd. Zie de laag ""Puntenkaart veldwaarnemingen"" voor een weergave van de meetpunten. Let op! Waterplanten kunnen ook buiten de gekarteerde zone voorkomen.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('5.033', '52.251', '5.852', '53.082')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/waterplanten_ijsselmeergebied/ows?service=WCS&request=getcapabilities&version=2.0.1,,waterplanten_ijsselmeergebied:zannichellia_spp_2023,zannichellia_spp_2023,waterplanten_ijsselmeergebied__zannichellia_spp_2023,zannichellia_spp_2023,waterplanten_ijsselmeergebied__zannichellia_spp_2023,28992,"(10.0, 10.0)","(130812.48172688037, 473720.937074629, 186739.46871990117, 566229.9937878639)",True
a4ef24ed-a750-45ae-9397-63ee42da7d45,dataset,ISO 19115,WMS; WCS,2024-10-23,dut,28992; 5709,Hoogtebestand kust 2m 2023 DSM,,Hoogtebestand kust en zandmotor - AHN5 DSM 2m grid,Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/hoogte_2023/ows?service=WCS&request=getcapabilities&version=2.0.1,,hoogte_2023:hoogte_kust_2023_dsm_2m,hoogte_kust_2023_dsm_2m,hoogte_2023__hoogte_kust_2023_dsm_2m,hoogte_kust_2023_dsm_2m,hoogte_2023__hoogte_kust_2023_dsm_2m,28992,"(2.0, 2.0)","(-5344.194568600709, 299450.29248729965, 286902.48955525074, 627485.4212126045)",True
a71ac282-92a2-486d-b574-24b9552d4136,dataset,ISO 19115,WMS; WCS,2025-04-11,dut,28992; 5709,Waterplantenbedekking IJsselmeergebied - Gedoornd Grof Hoornblad - 2022,,"Waterplantenbedekking IJsselmeergebied. De waterplantenbedekking in het IJsselmeergebied wordt driejaarlijks gemonitord. Dat wil zeggen dat in een cyclus van drie jaar in elk deel van het gebied de waterplantenbedekking wordt geïnventariseerd: in 2016 in het Markermeer en IJmeer, in 2017 in het IJsselmeer, en in 2018 in de randmeren. Nb: het Veluwemeer is in 2018 niet gebiedsdekkend gekarteerd, maar op een beperkt aantal locaties.Voor elk jaar is er een dataset per gevonden waterplantensoort en een dataset met de totale bedekkingaanwezig. Deze datasets betreffen geinterpoleerde data. Daarnaast is er per jaar een dataset met de (punt)locaties van de veldwaarnemingen.In deze datasetsstaat informatie uit de jaren 2011 tot en met 2018. Globaal wordt de zone van 0-3 meter diepte gekarteerd. Zie de laag ""Puntenkaart veldwaarnemingen"" voor een weergave van de meetpunten. Let op! Waterplanten kunnen ook buiten de gekarteerde zone voorkomen.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('5.033', '52.251', '5.852', '53.082')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/waterplanten_ijsselmeergebied/ows?service=WCS&request=getcapabilities&version=2.0.1,,waterplanten_ijsselmeergebied:gedoornd_grof_hoornblad_2022,gedoornd_grof_hoornblad_2022,waterplanten_ijsselmeergebied__gedoornd_grof_hoornblad_2022,gedoornd_grof_hoornblad_2022,waterplanten_ijsselmeergebied__gedoornd_grof_hoornblad_2022,28992,"(10.0, 10.0)","(130812.48172688037, 473720.937074629, 186739.46871990117, 566229.9937878639)",True
a72b1c2b-95e9-40d5-b624-18467cd5ee61,dataset,ISO 19115,WMS; WCS,2025-04-11,dut,28992; 5709,Waterplantenbedekking IJsselmeergebied - Kleine Lisdodde - 2014,,"Waterplantenbedekking IJsselmeergebied. De waterplantenbedekking in het IJsselmeergebied wordt driejaarlijks gemonitord. Dat wil zeggen dat in een cyclus van drie jaar in elk deel van het gebied de waterplantenbedekking wordt geïnventariseerd: in 2016 in het Markermeer en IJmeer, in 2017 in het IJsselmeer, en in 2018 in de randmeren. Nb: het Veluwemeer is in 2018 niet gebiedsdekkend gekarteerd, maar op een beperkt aantal locaties.Voor elk jaar is er een dataset per gevonden waterplantensoort en een dataset met de totale bedekkingaanwezig. Deze datasets betreffen geinterpoleerde data. Daarnaast is er per jaar een dataset met de (punt)locaties van de veldwaarnemingen.In deze datasetsstaat informatie uit de jaren 2011 tot en met 2018. Globaal wordt de zone van 0-3 meter diepte gekarteerd. Zie de laag ""Puntenkaart veldwaarnemingen"" voor een weergave van de meetpunten. Let op! Waterplanten kunnen ook buiten de gekarteerde zone voorkomen.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('5.033', '52.251', '5.852', '53.082')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/waterplanten_ijsselmeergebied/ows?service=WCS&request=getcapabilities&version=2.0.1,,waterplanten_ijsselmeergebied:kleine_lisdodde_2014,kleine_lisdodde_2014,waterplanten_ijsselmeergebied__kleine_lisdodde_2014,kleine_lisdodde_2014,waterplanten_ijsselmeergebied__kleine_lisdodde_2014,28992,"(10.0, 10.0)","(130812.48172688037, 473720.937074629, 186739.46871990117, 566229.9937878639)",True
a778ca0b-b0c4-4e48-ad02-5eb759ab4cd9,dataset,ISO 19115,WMS; WCS,2025-04-11,dut,28992; 5709,Waterplantenbedekking IJsselmeergebied - Zannichellia spp. - 2024,,"Waterplantenbedekking IJsselmeergebied. De waterplantenbedekking in het IJsselmeergebied wordt driejaarlijks gemonitord. Dat wil zeggen dat in een cyclus van drie jaar in elk deel van het gebied de waterplantenbedekking wordt geïnventariseerd: in 2016 in het Markermeer en IJmeer, in 2017 in het IJsselmeer, en in 2018 in de randmeren. Nb: het Veluwemeer is in 2018 niet gebiedsdekkend gekarteerd, maar op een beperkt aantal locaties.Voor elk jaar is er een dataset per gevonden waterplantensoort en een dataset met de totale bedekkingaanwezig. Deze datasets betreffen geinterpoleerde data. Daarnaast is er per jaar een dataset met de (punt)locaties van de veldwaarnemingen.In deze datasetsstaat informatie uit de jaren 2011 tot en met 2018. Globaal wordt de zone van 0-3 meter diepte gekarteerd. Zie de laag ""Puntenkaart veldwaarnemingen"" voor een weergave van de meetpunten. Let op! Waterplanten kunnen ook buiten de gekarteerde zone voorkomen.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('5.033', '52.251', '5.852', '53.082')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/waterplanten_ijsselmeergebied/ows?service=WCS&request=getcapabilities&version=2.0.1,,waterplanten_ijsselmeergebied:zannichellia_spp_2024,zannichellia_spp_2024,waterplanten_ijsselmeergebied__zannichellia_spp_2024,zannichellia_spp_2024,waterplanten_ijsselmeergebied__zannichellia_spp_2024,28992,"(10.0, 10.0)","(130812.48172688037, 473720.937074629, 186739.46871990117, 566229.9937878639)",True
a7079b63-aa9c-42f9-9e6a-c98d5d2bafb8,dataset,ISO 19115,WMS; WCS,2025-04-11,dut,28992; 5709,Waterplantenbedekking IJsselmeergebied - Draadwier - 2019,,"Waterplantenbedekking IJsselmeergebied. De waterplantenbedekking in het IJsselmeergebied wordt driejaarlijks gemonitord. Dat wil zeggen dat in een cyclus van drie jaar in elk deel van het gebied de waterplantenbedekking wordt geïnventariseerd: in 2016 in het Markermeer en IJmeer, in 2017 in het IJsselmeer, en in 2018 in de randmeren. Nb: het Veluwemeer is in 2018 niet gebiedsdekkend gekarteerd, maar op een beperkt aantal locaties.Voor elk jaar is er een dataset per gevonden waterplantensoort en een dataset met de totale bedekkingaanwezig. Deze datasets betreffen geinterpoleerde data. Daarnaast is er per jaar een dataset met de (punt)locaties van de veldwaarnemingen.In deze datasetsstaat informatie uit de jaren 2011 tot en met 2018. Globaal wordt de zone van 0-3 meter diepte gekarteerd. Zie de laag ""Puntenkaart veldwaarnemingen"" voor een weergave van de meetpunten. Let op! Waterplanten kunnen ook buiten de gekarteerde zone voorkomen.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('5.033', '52.251', '5.852', '53.082')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/waterplanten_ijsselmeergebied/ows?service=WCS&request=getcapabilities&version=2.0.1,,waterplanten_ijsselmeergebied:draadwier_2019,draadwier_2019,waterplanten_ijsselmeergebied__draadwier_2019,draadwier_2019,waterplanten_ijsselmeergebied__draadwier_2019,28992,"(10.0, 10.0)","(130812.48172688037, 473720.937074629, 186739.46871990117, 566229.9937878639)",True
a6ee4f9a-46ed-4a3e-800e-0107cd9f866b,dataset,ISO 19115,WMS; WCS,2024-02-28,dut,28992; 5709,Hoogtebestand Schelde 5m 2021 DTM,Hoogte,Hoogtebestand Oosterschelde en Westerschelde - AHN4 DTM 5m grid,Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/hoogte_2021/ows?service=WCS&request=getcapabilities&version=2.0.1,,hoogte_2021:hoogte_schelde_2021_dtm_5m_tif,hoogte_schelde_2021_dtm_5m_tif,hoogte_2021__hoogte_schelde_2021_dtm_5m,hoogte_schelde_2021_dtm_5m_tif,hoogte_2021__hoogte_schelde_2021_dtm_5m,28992,"(5.000000000000023, 5.000000000000989)","(-5344.194568600709, 299450.29248729965, 286902.48955525074, 627485.4212126045)",True
a7420dd4-de29-4cc7-b758-986d28ce1466,dataset,ISO 19115,WMS; WCS,2024-02-28,dut,28992; 5709,Hoogtebestand eemsdollard 2m grid 2020 DTM,,Eemsdollard 2020 - DTM 2 meter rasterbestand van laserdata,Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/hoogte_2020/ows?service=WCS&request=getcapabilities&version=2.0.1,,hoogte_2020:hoogte_eemsdollard_2020_dtm_2m_tif,hoogte_eemsdollard_2020_dtm_2m_tif,hoogte_2020__hoogte_eemsdollard_2020_dtm_2m_tif,hoogte_eemsdollard_2020_dtm_2m_tif,hoogte_2020__hoogte_eemsdollard_2020_dtm_2m_tif,28992,"(2.0, 2.0)","(-5344.194568600709, 299450.29248729965, 286902.48955525074, 627485.4212126045)",True
9c3d9caf-cc06-4db1-9642-af1e154de80d,dataset,ISO 19115,WMS; WCS,2025-04-11,dut,28992; 5709,Waterplantenbedekking IJsselmeergebied - Gekroesd Fonteinkruid - 2022,,"Waterplantenbedekking IJsselmeergebied. De waterplantenbedekking in het IJsselmeergebied wordt driejaarlijks gemonitord. Dat wil zeggen dat in een cyclus van drie jaar in elk deel van het gebied de waterplantenbedekking wordt geïnventariseerd: in 2016 in het Markermeer en IJmeer, in 2017 in het IJsselmeer, en in 2018 in de randmeren. Nb: het Veluwemeer is in 2018 niet gebiedsdekkend gekarteerd, maar op een beperkt aantal locaties.Voor elk jaar is er een dataset per gevonden waterplantensoort en een dataset met de totale bedekkingaanwezig. Deze datasets betreffen geinterpoleerde data. Daarnaast is er per jaar een dataset met de (punt)locaties van de veldwaarnemingen.In deze datasetsstaat informatie uit de jaren 2011 tot en met 2018. Globaal wordt de zone van 0-3 meter diepte gekarteerd. Zie de laag ""Puntenkaart veldwaarnemingen"" voor een weergave van de meetpunten. Let op! Waterplanten kunnen ook buiten de gekarteerde zone voorkomen.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('5.033', '52.251', '5.852', '53.082')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/waterplanten_ijsselmeergebied/ows?service=WCS&request=getcapabilities&version=2.0.1,,waterplanten_ijsselmeergebied:gekroesd_fonteinkruid_2022,gekroesd_fonteinkruid_2022,waterplanten_ijsselmeergebied__gekroesd_fonteinkruid_2022,gekroesd_fonteinkruid_2022,waterplanten_ijsselmeergebied__gekroesd_fonteinkruid_2022,28992,"(10.0, 10.0)","(130812.48172688037, 473720.937074629, 186739.46871990117, 566229.9937878639)",True
9cb4eb1a-0fda-4e1d-bb99-5c52cb4a5a83,dataset,ISO 19115,WMS; WCS,2025-04-11,dut,28992; 5709,Waterplantenbedekking IJsselmeergebied - Rivierfonteinkruid - 2020,,"Waterplantenbedekking IJsselmeergebied. De waterplantenbedekking in het IJsselmeergebied wordt driejaarlijks gemonitord. Dat wil zeggen dat in een cyclus van drie jaar in elk deel van het gebied de waterplantenbedekking wordt geïnventariseerd: in 2016 in het Markermeer en IJmeer, in 2017 in het IJsselmeer, en in 2018 in de randmeren. Nb: het Veluwemeer is in 2018 niet gebiedsdekkend gekarteerd, maar op een beperkt aantal locaties.Voor elk jaar is er een dataset per gevonden waterplantensoort en een dataset met de totale bedekkingaanwezig. Deze datasets betreffen geinterpoleerde data. Daarnaast is er per jaar een dataset met de (punt)locaties van de veldwaarnemingen.In deze datasetsstaat informatie uit de jaren 2011 tot en met 2018. Globaal wordt de zone van 0-3 meter diepte gekarteerd. Zie de laag ""Puntenkaart veldwaarnemingen"" voor een weergave van de meetpunten. Let op! Waterplanten kunnen ook buiten de gekarteerde zone voorkomen.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('5.033', '52.251', '5.852', '53.082')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/waterplanten_ijsselmeergebied/ows?service=WCS&request=getcapabilities&version=2.0.1,,waterplanten_ijsselmeergebied:rivierfonteinkruid_2020,rivierfonteinkruid_2020,waterplanten_ijsselmeergebied__rivierfonteinkruid_2020,rivierfonteinkruid_2020,waterplanten_ijsselmeergebied__rivierfonteinkruid_2020,28992,"(10.0, 10.0)","(130812.48172688037, 473720.937074629, 186739.46871990117, 566229.9937878639)",True
9cafab22-8df6-463f-bc8d-d9fdfaa86904,dataset,ISO 19115,WMS; WCS,2025-04-11,dut,28992; 5709,Waterplantenbedekking IJsselmeergebied - Ruwe Bies - 2017,,"Waterplantenbedekking IJsselmeergebied. De waterplantenbedekking in het IJsselmeergebied wordt driejaarlijks gemonitord. Dat wil zeggen dat in een cyclus van drie jaar in elk deel van het gebied de waterplantenbedekking wordt geïnventariseerd: in 2016 in het Markermeer en IJmeer, in 2017 in het IJsselmeer, en in 2018 in de randmeren. Nb: het Veluwemeer is in 2018 niet gebiedsdekkend gekarteerd, maar op een beperkt aantal locaties.Voor elk jaar is er een dataset per gevonden waterplantensoort en een dataset met de totale bedekkingaanwezig. Deze datasets betreffen geinterpoleerde data. Daarnaast is er per jaar een dataset met de (punt)locaties van de veldwaarnemingen.In deze datasetsstaat informatie uit de jaren 2011 tot en met 2018. Globaal wordt de zone van 0-3 meter diepte gekarteerd. Zie de laag ""Puntenkaart veldwaarnemingen"" voor een weergave van de meetpunten. Let op! Waterplanten kunnen ook buiten de gekarteerde zone voorkomen.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('5.033', '52.251', '5.852', '53.082')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/waterplanten_ijsselmeergebied/ows?service=WCS&request=getcapabilities&version=2.0.1,,waterplanten_ijsselmeergebied:ruwe_bies_2017,ruwe_bies_2017,waterplanten_ijsselmeergebied__ruwe_bies_2017,ruwe_bies_2017,waterplanten_ijsselmeergebied__ruwe_bies_2017,28992,"(10.0, 10.0)","(130812.48172688037, 473720.937074629, 186739.46871990117, 566229.9937878639)",True
9ed230a8-57c2-400e-bc49-2a089a8e8dec,dataset,ISO 19115,WMS; WCS,2024-02-28,dut,28992; 5709,Hoogtebestand kust 2m grid 2018 DTM,Jarkusmetingen; 31105748; monitoring; bodem,Zaaknummer 31105748. Perceel 3 Kust 2018 - DTM 2 meter rasterbestand van laserdata per Top10 kaartblad - Kust Belgie vanaf Cadzand en de gehele Nederlandse kustlijn. De data is verkregen middels laseraltimetrie. De inwinning jaarlijks plaats ten behoeve van het handhaven van de basiskustlijn van de gehele Nederlandse Kust.,Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/hoogte_2018/ows?service=WCS&request=getcapabilities&version=2.0.1,,hoogte_2018:kust_2018_dtm_2,kust_2018_dtm_2,hoogte_2018__kust_2018_dtm_2,kust_2018_dtm_2,hoogte_2018__kust_2018_dtm_2,28992,"(2.0, 2.0)","(-5344.194568600709, 299450.29248729965, 286902.48955525074, 627485.4212126045)",True
