identifier,resource_type,md_standard,ogc_web_services,md_date,language,crs_epsg_codes,title,keywords,abstract,md_contact_name,md_contact_email,landing_page,data_creators,data_publishers,data_pointcontact,bounding_box,license,access_rights,wcs_getcapabilities_url,wfs_getcapabilities_url,csw_metadata_name,csw_metadata_name_clean,coverage_id,clean_coverage_id,layer,crs_epsg,spatial_resolution
608927b9-83b8-44e2-b5a4-4307e902a81c,dataset,ISO 19115,WMS; WCS,2024-10-23,dut,28992; 5709,Hoogtebestand kust 2m 2023 DTM,,Hoogtebestand kust en zandmotor - AHN5 DTM 2m grid,Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/hoogte_2023/ows?service=WCS&request=getcapabilities&version=2.0.1,,hoogte_2023:hoogte_kust_2023_dtm_2m,hoogte_kust_2023_dtm_2m,hoogte_2023__hoogte_kust_2023_dtm_2m,hoogte_kust_2023_dtm_2m,hoogte_2023__hoogte_kust_2023_dtm_2m,28992,"(2.0, 2.0)"
d8390557-ddea-414f-8f68-5507f4fc697b,service,ISO 19115,WMS; WMTS; WCS,2023-10-20,dut,7415,Actueel Hoogtebestand Nederland 2 (AHN2) DTM,hoogte; elevation; LiDAR; laseraltimetrie; water; AHN; maaiveld,"Het Actueel Hoogtebestand Nederland (AHN) is de digitale hoogtekaart voor heel Nederland. AHN is een samenwerking van de provincies, Rijksoverheid en de waterschappen. De hoogte wordt gemeten met laseraltimetrie: een techniek waarbij een vliegtuig met een laserstraal het aardoppervlak aftast. Het AHN2 is ingewonnen in de periode 2007-2012. Voor meer informatie over het AHN zie https://ahn.nl.

In deze WM(T)S-services zijn de AHN rasterbestanden met een resolutie van 0,5 meter opgenomen. Hierin is een onderscheid tussen het DTM en het DSM gemaakt. Het DTM is bedoeld als maaiveldbestand, waarbij alle punten geclassificeerd als 'maaiveld' tot een raster zijn herbemonsterd op basis van een Squared IDW methode.",,info@ahn.nl,,,,Het Waterschapshuis,"('3.1647', '50.66086', '7.37703', '53.66608')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://api.ellipsis-drive.com/v3/ogc/wcs/e96b10b9-e964-414c-958c-57a9dbe24e62?request=getCapabilities&version=1.0.0&requestedEpsg=28992,,f380e0a0-4446-4d79-b2d1-3d4df40cbc93,f380e0a0-4446-4d79-b2d1-3d4df40cbc93,,,f380e0a0-4446-4d79-b2d1-3d4df40cbc93,28992,"(0.4999555452693865, 0.4999556686885109)"
d45edd16-fe5c-4b27-8cb4-8df8f12b01c5,dataset,ISO 19115,WMS; WCS,2025-04-11,dut,28992; 5709,Waterplantenbedekking IJsselmeergebied - Gedoornd Grof Hoornblad - 2018,,"Waterplantenbedekking IJsselmeergebied. De waterplantenbedekking in het IJsselmeergebied wordt driejaarlijks gemonitord. Dat wil zeggen dat in een cyclus van drie jaar in elk deel van het gebied de waterplantenbedekking wordt geïnventariseerd: in 2016 in het Markermeer en IJmeer, in 2017 in het IJsselmeer, en in 2018 in de randmeren. Nb: het Veluwemeer is in 2018 niet gebiedsdekkend gekarteerd, maar op een beperkt aantal locaties.Voor elk jaar is er een dataset per gevonden waterplantensoort en een dataset met de totale bedekkingaanwezig. Deze datasets betreffen geinterpoleerde data. Daarnaast is er per jaar een dataset met de (punt)locaties van de veldwaarnemingen.In deze datasetsstaat informatie uit de jaren 2011 tot en met 2018. Globaal wordt de zone van 0-3 meter diepte gekarteerd. Zie de laag ""Puntenkaart veldwaarnemingen"" voor een weergave van de meetpunten. Let op! Waterplanten kunnen ook buiten de gekarteerde zone voorkomen.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('5.033', '52.251', '5.852', '53.082')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/waterplanten_ijsselmeergebied/ows?service=WCS&request=getcapabilities&version=2.0.1,,waterplanten_ijsselmeergebied:gedoornd_grof_hoornblad_2018,gedoornd_grof_hoornblad_2018,waterplanten_ijsselmeergebied__gedoornd_grof_hoornblad_2018,gedoornd_grof_hoornblad_2018,waterplanten_ijsselmeergebied__gedoornd_grof_hoornblad_2018,28992,"(10.0, 10.0)"
df2e87f3-9fd3-4e77-8dd0-2e0a37ed909b,dataset,ISO 19115,WMS; WCS,2025-04-11,dut,28992; 5709,Waterplantenbedekking IJsselmeergebied - Puntig Fonteinkruid - 2016,,"Waterplantenbedekking IJsselmeergebied. De waterplantenbedekking in het IJsselmeergebied wordt driejaarlijks gemonitord. Dat wil zeggen dat in een cyclus van drie jaar in elk deel van het gebied de waterplantenbedekking wordt geïnventariseerd: in 2016 in het Markermeer en IJmeer, in 2017 in het IJsselmeer, en in 2018 in de randmeren. Nb: het Veluwemeer is in 2018 niet gebiedsdekkend gekarteerd, maar op een beperkt aantal locaties.Voor elk jaar is er een dataset per gevonden waterplantensoort en een dataset met de totale bedekkingaanwezig. Deze datasets betreffen geinterpoleerde data. Daarnaast is er per jaar een dataset met de (punt)locaties van de veldwaarnemingen.In deze datasetsstaat informatie uit de jaren 2011 tot en met 2018. Globaal wordt de zone van 0-3 meter diepte gekarteerd. Zie de laag ""Puntenkaart veldwaarnemingen"" voor een weergave van de meetpunten. Let op! Waterplanten kunnen ook buiten de gekarteerde zone voorkomen.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('5.033', '52.251', '5.852', '53.082')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/waterplanten_ijsselmeergebied/ows?service=WCS&request=getcapabilities&version=2.0.1,,waterplanten_ijsselmeergebied:puntig_fonteinkruid_2016,puntig_fonteinkruid_2016,waterplanten_ijsselmeergebied__puntig_fonteinkruid_2016,puntig_fonteinkruid_2016,waterplanten_ijsselmeergebied__puntig_fonteinkruid_2016,28992,"(10.0, 10.0)"
1cd46c01-f67a-4197-84cd-061bfa09d1ab,dataset,ISO 19115,WMS; WCS,2024-02-28,dut,28992; 5709,Waddenzee midden 2011,,"Laseraltimetrie opname van het gebied ten zuiden van Vlieland in de Waddenzee
Het is een grid met een pixelsize van 5x5m",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('5.339', '53.253', '5.977', '53.469')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/hoogte_2011/ows?service=WCS&request=getcapabilities&version=2.0.1,,hoogte_2011:waddenzee_mid_2011,waddenzee_mid_2011,hoogte_2011__waddenzee_mid_2011,waddenzee_mid_2011,hoogte_2011__waddenzee_mid_2011,28992,"(5.0, 5.0)"
27b7c988-f7eb-4f8a-8d5b-4ef74808f880,dataset,ISO 19115,WMS; WCS,2025-01-30,dut,28992; 5709,Wegenkaart Nederland 2021,,"Geeft een overzicht van de rijks- en provinciale wegen in Nederland.
Voor detail: zie legenda",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.118', '50.67', '7.253', '53.61')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/wegenkaart/ows?service=WCS&request=getcapabilities&version=2.0.1,,wegenkaart:wegenkaart_2021,wegenkaart_2021,wegenkaart__wegenkaart_2021,wegenkaart_2021,wegenkaart__wegenkaart_2021,28992,"(27.09333333344171, 27.09333333344171)"
01d243be-7914-4a83-ae48-665418021b3b,dataset,ISO 19115,WMS; WCS,2024-12-19,dut,28992; 5709,Orthofotomozaiek Waddenzee Amelander Zeegat 2023,Luchtfoto; geomorfologie; MWTL; N2000; platen; slikken; schorren; kwelders; intergetijdegebied; ecotopen; hydrodynamiek; KRW; Natuur en Milieu; biologische monitoring,Orthofotomozaiek van het projectgebied Eilerlandse zeegat vervaardigd uit stereoluchtfoto-opnamen op 11-6-2023 ter ondersteuning van het geomorfologie monitoringsprogramma in opdracht van WVL,Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.301', '51.291', '4.297', '51.530')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr-prepub/luchtfoto_geomorfologie/ows?service=WCS&request=getcapabilities&version=2.0.1,,luchtfoto_geomorfologie:g_Waddenzee_Eierlandse_Zeegat_2023,g_Waddenzee_Eierlandse_Zeegat_2023,,,luchtfoto_geomorfologie:g_Waddenzee_Eierlandse_Zeegat_2023,unavailable,unavailable
19c44ba0-e048-47e5-b87b-fb81462655a4,dataset,ISO 19115,WMS; WCS,2025-04-11,dut,28992; 5709,Waterplantenbedekking IJsselmeergebied - Kleine Lisdodde - 2012,,"Waterplantenbedekking IJsselmeergebied. De waterplantenbedekking in het IJsselmeergebied wordt driejaarlijks gemonitord. Dat wil zeggen dat in een cyclus van drie jaar in elk deel van het gebied de waterplantenbedekking wordt geïnventariseerd: in 2016 in het Markermeer en IJmeer, in 2017 in het IJsselmeer, en in 2018 in de randmeren. Nb: het Veluwemeer is in 2018 niet gebiedsdekkend gekarteerd, maar op een beperkt aantal locaties.Voor elk jaar is er een dataset per gevonden waterplantensoort en een dataset met de totale bedekkingaanwezig. Deze datasets betreffen geinterpoleerde data. Daarnaast is er per jaar een dataset met de (punt)locaties van de veldwaarnemingen.In deze datasetsstaat informatie uit de jaren 2011 tot en met 2018. Globaal wordt de zone van 0-3 meter diepte gekarteerd. Zie de laag ""Puntenkaart veldwaarnemingen"" voor een weergave van de meetpunten. Let op! Waterplanten kunnen ook buiten de gekarteerde zone voorkomen.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('5.033', '52.251', '5.852', '53.082')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/waterplanten_ijsselmeergebied/ows?service=WCS&request=getcapabilities&version=2.0.1,,waterplanten_ijsselmeergebied:kleine_lisdodde_2012,kleine_lisdodde_2012,waterplanten_ijsselmeergebied__kleine_lisdodde_2012,kleine_lisdodde_2012,waterplanten_ijsselmeergebied__kleine_lisdodde_2012,28992,"(10.0, 10.0)"
3e2b3897-581d-4702-8692-5b283c1e5da8,dataset,ISO 19115,WMS; WCS,2024-12-19,dut,28992; 5709,Orthofotomozaiek Westerschelde 2020,Luchtfoto; geomorfologie; MWTL; N2000; platen; slikken; schorren; kwelders; intergetijdegebied; ecotopen; hydrodynamiek; KRW; Natuur en Milieu; biologische monitoring,Orthofotomozaiek van het projectgebied Westerschelde vervaardigd uit stereoluchtfoto-opnamen op 23-06-2020 ter ondersteuning van het ecotopen monitoringsprogramma in opdracht van WVL,Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.530', '51.300', '4.300', '51.490')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr-prepub/luchtfoto_geomorfologie/ows?service=WCS&request=getcapabilities&version=2.0.1,,luchtfoto_geomorfologie:g_Westerschelde_2020,g_Westerschelde_2020,,,luchtfoto_geomorfologie:g_Westerschelde_2020,unavailable,unavailable
403774be-0635-4d35-8cc2-af83e34e6829,dataset,ISO 19115,WMS; WCS,2025-02-26,dut,28992; 5709,Hoogtebestand Westerschelde 5m 2022 DTM,Hoogte,Hoogtebestand Westerschelde - AHN4 DTM 5m grid,Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/hoogte_2022/ows?service=WCS&request=getcapabilities&version=2.0.1,,hoogte_2022:hoogte_westerschelde_2022_dtm_5m,hoogte_westerschelde_2022_dtm_5m,hoogte_2022__hoogte_westerschelde_2022_dtm_5m,hoogte_westerschelde_2022_dtm_5m,hoogte_2022__hoogte_westerschelde_2022_dtm_5m,28992,"(5.000000000000024, 5.000000000001956)"
380ae7db-2db7-4275-89f4-7dea7721a1bf,dataset,ISO 19115,WMS; WCS,2024-02-28,dut,28992; 5709,Hoogtebestand Waddenzee 5m grid 2018 DTM,,Zaaknummer 31105748. Perceel 3 Kust 2018 - DTM 5 meter rasterbestand van laserdata per Top10 kaartblad - Kust Belgie vanaf Cadzand en de gehele Nederlandse kustlijn. De data is verkregen middels laseraltimetrie. De inwinning jaarlijks plaats ten behoeve van het handhaven van de basiskustlijn van de gehele Nederlandse Kust.,Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/hoogte_2018/ows?service=WCS&request=getcapabilities&version=2.0.1,,hoogte_2018:waddenzee_2018_dtm_5,waddenzee_2018_dtm_5,hoogte_2018__waddenzee_2018_dtm_5,waddenzee_2018_dtm_5,hoogte_2018__waddenzee_2018_dtm_5,28992,"(5.0, 5.0)"
64378e6d-fdb3-4735-bc43-6919e83fc2f1,dataset,ISO 19115,WMS; WCS,2025-02-26,dut,28992; 5709,Hoogtebestand kust 2m 2022 DSM,Hoogte,Hoogtebestand kust en zandmotor - AHN4 DSM 2m grid,Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/hoogte_2022/ows?service=WCS&request=getcapabilities&version=2.0.1,,hoogte_2022:hoogte_kust_2022_dsm_2m,hoogte_kust_2022_dsm_2m,hoogte_2022__hoogte_kust_2022_dsm_2m,hoogte_kust_2022_dsm_2m,hoogte_2022__hoogte_kust_2022_dsm_2m,28992,"(2.0000000000000036, 2.0000000000000795)"
9a6b8b8a-3dc5-4abd-8e53-e9f50a736464,dataset,ISO 19115,WMS; WCS,2024-10-23,dut,28992; 5709,Hoogtebestand Wadden Eier Amelanderzeegat 5m 2023 DSM,,Hoogtebestand Wadden Eier Amelanderzeegat - AHN4 DSM 5m grid,Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/hoogte_2023/ows?service=WCS&request=getcapabilities&version=2.0.1,,hoogte_2023:hoogte_wadden_eieramelanderzeegat_2023_dsm_5m,hoogte_wadden_eieramelanderzeegat_2023_dsm_5m,hoogte_2023__hoogte_wadden_eieramelanderzeegat_2023_dsm_5m,hoogte_wadden_eieramelanderzeegat_2023_dsm_5m,hoogte_2023__hoogte_wadden_eieramelanderzeegat_2023_dsm_5m,28992,"(5.0, 5.0)"
fc989575-9429-4bd9-be07-a74a2843c277,dataset,ISO 19115,WMS; WCS,2024-11-28,dut,28992; 5709,Orthofotomozaiek  Friese en Groningerkwelders 2020,Luchtfoto; Vegetatiekartering; MWTL; Biologische monitoring,Orthofotomozaiek van het projectgebied Friese_en_Groningerkwelders vervaardigd uit stereoluchtfoto-opnamen op 07-08-2020 ter ondersteuning van het vegetatie monitoringsprogramma in opdracht van WVL,Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('6.177', '52.318', '7.262', '53.501')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/luchtfoto_kweldervegetatie/ows?service=WCS&request=getcapabilities&version=2.0.1,,luchtfoto_kweldervegetatie:v_Friesland_Groningen_2020,v_Friesland_Groningen_2020,luchtfoto_kweldervegetatie__v_Friesland_Groningen_2020,v_Friesland_Groningen_2020,luchtfoto_kweldervegetatie__v_Friesland_Groningen_2020,28992,"(0.11999999999999997, 0.11999999999999982)"
9bfe4ae1-3f9e-4b60-9066-b574a5c1a543,dataset,ISO 19115,WMS; WCS,2025-02-26,dut,28992; 5709,Hoogtebestand Wadden Vliestroom 5m 2022 DSM,Hoogte,Hoogtebestand Wadden Vliestroom - AHN4 DSM 5m grid,Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/hoogte_2022/ows?service=WCS&request=getcapabilities&version=2.0.1,,hoogte_2022:hoogte_wadden_vliestroom_2022_dsm_5m,hoogte_wadden_vliestroom_2022_dsm_5m,hoogte_2022__hoogte_wadden_vliestroom_2022_dsm_5m,hoogte_wadden_vliestroom_2022_dsm_5m,hoogte_2022__hoogte_wadden_vliestroom_2022_dsm_5m,28992,"(5.000000000000016, 5.000000000001258)"
a711f286-9484-4d64-87df-d7e389f05980,dataset,ISO 19115,WMS; WCS,2024-02-28,dut,28992; 5709,Hoogtebestand Voordelta 2007,Hoogte; Elevation,"Hoogtemodel van de kust in de vorm van een grid met een resolutie van 5 meter waarbij de hoogtewaarde is opgenomen in meters. Delen van de zandige kust van Nederland worden elk jaar in hoogte vastgelegd t.b.v. het vervaardigen van strandprofielen t.b.v. monitoring kustlijn. Een digitaal hoogte model (DHM) is een bestand waarbij de hoogte wordt weergegeven volgens een regelmatig, rechthoekig raster. Iedere cel van het raster (ook wel een gridcel genoemd) krijgt een hoogtewaarde. Deze hoogtewaarde wordt berekend uit de omliggende laserpunten van het gefilterde basisbestand. De hiervoor gebruikte techniek is een zogenaamde  gewogen gemiddelde interpolatie . Meer informatie en uitleg over de interpolatie vindt U in de handleiding  de grids van het AHN  te vinden op www.ahn.nl. Als er geen laserpunten in de buurt van een gridcel liggen blijft de cel leeg (de cel krijgt een  nodata  waarde). Belangrijk om te weten is dat de waarde van een 5x5 meter gridcel wordt berekend uit meerdere laserpunten (het aantal is afhankelijk van de puntdichtheid van het basisbestand). Hierdoor neemt de invloed van de meetruis en uitschieters af en treedt er een lichte mate van vervlakking op.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.564', '51.528', '4.077', '52.021')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/hoogte_2007/ows?service=WCS&request=getcapabilities&version=2.0.1,,hoogte_2007:voordelta2007,voordelta2007,hoogte_2007__voordelta2007,voordelta2007,hoogte_2007__voordelta2007,28992,"(5.0, 5.0)"
e988d9aa-db04-40d7-a2a6-dadb55af20f5,dataset,ISO 19115,WMS; WCS,2025-04-11,dut,28992; 5709,Waterplantenbedekking IJsselmeergebied - Aarvederkruid - 2023,,"Waterplantenbedekking IJsselmeergebied. De waterplantenbedekking in het IJsselmeergebied wordt driejaarlijks gemonitord. Dat wil zeggen dat in een cyclus van drie jaar in elk deel van het gebied de waterplantenbedekking wordt geïnventariseerd: in 2016 in het Markermeer en IJmeer, in 2017 in het IJsselmeer, en in 2018 in de randmeren. Nb: het Veluwemeer is in 2018 niet gebiedsdekkend gekarteerd, maar op een beperkt aantal locaties.Voor elk jaar is er een dataset per gevonden waterplantensoort en een dataset met de totale bedekkingaanwezig. Deze datasets betreffen geinterpoleerde data. Daarnaast is er per jaar een dataset met de (punt)locaties van de veldwaarnemingen.In deze datasetsstaat informatie uit de jaren 2011 tot en met 2018. Globaal wordt de zone van 0-3 meter diepte gekarteerd. Zie de laag ""Puntenkaart veldwaarnemingen"" voor een weergave van de meetpunten. Let op! Waterplanten kunnen ook buiten de gekarteerde zone voorkomen.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('5.033', '52.251', '5.852', '53.082')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/waterplanten_ijsselmeergebied/ows?service=WCS&request=getcapabilities&version=2.0.1,,waterplanten_ijsselmeergebied:aarvederkruid_2023,aarvederkruid_2023,waterplanten_ijsselmeergebied__aarvederkruid_2023,aarvederkruid_2023,waterplanten_ijsselmeergebied__aarvederkruid_2023,28992,"(10.0, 10.0)"
b8fd2a8b-eec4-4215-adf7-94dd2cf95d71,dataset,ISO 19115,WMS; WCS,2024-08-27,dut,28992; 5709,Hoogtebestand Kust 2m 2024 DSM,Hoogte,Hoogtebestand Kust - AHN5 DSM 2m grid,Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/hoogte_2024/ows?service=WCS&request=getcapabilities&version=2.0.1,,hoogte_2024:hoogte_kust_2024_dsm_2m_tif,hoogte_kust_2024_dsm_2m_tif,hoogte_2024__hoogte_kust_2024_dsm_2m_tif,hoogte_kust_2024_dsm_2m_tif,hoogte_2024__hoogte_kust_2024_dsm_2m_tif,28992,"(2.0, 2.0)"
3511d101-504a-43e8-9708-14dc1e81e5f5,dataset,ISO 19115,WMS; WCS,2024-05-14,dut,28992; 5709,Rivierkaart devassen2,,"Mozaiek van oude rivierkaarten in ECW vervaardigd uit oude rivierkaarten die gescand zijn. Hierna zijn de bladranden verwijderd en zijn de beelden gegeorefereerd in RD. Hierna is per druk, serie of herziening een mozaiek gemaakt in ECW-formaat. In een bijbehorende index-file (shape) is terug te vinden van welk jaar elke afzonderlijke kaart is.

Pannerdensch Kanaal, Neder-Rijn, Lek, Nieuwe Maas, Scheur en Nieuwe Waterweg / [Rijkswaterstaat]. - Schaal 1:10.000. - ['s-Gravenhage : Topografische Inrichting, 1920-1931?]. - 1 serie in 10 bladen ; lithografie ; diverse formaten. Titel ontleend aan kaartblad 2 Pannerden (noord). Datering gebaseerd op kaartinhoud. De kaartbladen ook in gemonteerde vorm.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/rivierkaarten_1830_1962/ows?service=WCS&request=getcapabilities&version=2.0.1,,rivierkaarten_1830_1962:devassen_serie2_tif,devassen_serie2_tif,rivierkaarten_1830_1962__devassen_serie2_tif,devassen_serie2_tif,rivierkaarten_1830_1962__devassen_serie2_tif,28992,"(1.2999999999999998, 1.2999999999999983)"
51a224a8-989f-4d72-bde9-933d4de4ab60,dataset,ISO 19115,WMS; WCS,2025-04-11,dut,28992; 5709,Waterplantenbedekking IJsselmeergebied - Waternetje - 2020,,"Waterplantenbedekking IJsselmeergebied. De waterplantenbedekking in het IJsselmeergebied wordt driejaarlijks gemonitord. Dat wil zeggen dat in een cyclus van drie jaar in elk deel van het gebied de waterplantenbedekking wordt geïnventariseerd: in 2016 in het Markermeer en IJmeer, in 2017 in het IJsselmeer, en in 2018 in de randmeren. Nb: het Veluwemeer is in 2018 niet gebiedsdekkend gekarteerd, maar op een beperkt aantal locaties.Voor elk jaar is er een dataset per gevonden waterplantensoort en een dataset met de totale bedekkingaanwezig. Deze datasets betreffen geinterpoleerde data. Daarnaast is er per jaar een dataset met de (punt)locaties van de veldwaarnemingen.In deze datasetsstaat informatie uit de jaren 2011 tot en met 2018. Globaal wordt de zone van 0-3 meter diepte gekarteerd. Zie de laag ""Puntenkaart veldwaarnemingen"" voor een weergave van de meetpunten. Let op! Waterplanten kunnen ook buiten de gekarteerde zone voorkomen.",Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('5.033', '52.251', '5.852', '53.082')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/waterplanten_ijsselmeergebied/ows?service=WCS&request=getcapabilities&version=2.0.1,,waterplanten_ijsselmeergebied:waternetje_2020,waternetje_2020,waterplanten_ijsselmeergebied__waternetje_2020,waternetje_2020,waterplanten_ijsselmeergebied__waternetje_2020,28992,"(10.0, 10.0)"
e291c3fe-3eb0-4530-b261-218caa8cd9e8,dataset,ISO 19115,WMS; WCS,2024-02-28,dut,28992; 5709,Hoogtebestand Westerschelde 2m grid 2018 DSM,Jarkusmetingen; 31105748; monitoring; bodem,Zaaknummer 31105748. Perceel 3 Westerschelde 2018 - DSM 2 meter rasterbestand van laserdata per Top10 kaartblad.,Rijkswaterstaat,https://www.rijkswaterstaat.nl/formulieren/contactformulier-servicedesk-data,,Servicedesk Data,,Servicedesk Data (Rijkswaterstaat),"('3.119', '50.670', '7.253', '53.612')",Geen beperkingen (http://creativecommons.org/publicdomain/zero/1.0/deed.nl),otherRestrictions,https://geo.rijkswaterstaat.nl/services/ogc/gdr/hoogte_2018/ows?service=WCS&request=getcapabilities&version=2.0.1,,hoogte_2018:westerschelde_2018_dsm_2,westerschelde_2018_dsm_2,hoogte_2018__westerschelde_2018_dsm_2,westerschelde_2018_dsm_2,hoogte_2018__westerschelde_2018_dsm_2,28992,"(2.0, 2.0)"
